"GEO_ID","NAME","B25077_001E","B25077_001M"
"id","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)"
"0500000US40085","Love County, Oklahoma","111700","9144"
"0500000US40087","McClain County, Oklahoma","177500","6363"
"0500000US40089","McCurtain County, Oklahoma","83300","2849"
"0500000US40091","McIntosh County, Oklahoma","100900","8662"
"0500000US40093","Major County, Oklahoma","101800","10282"
"0500000US40095","Marshall County, Oklahoma","89700","6000"
"0500000US40097","Mayes County, Oklahoma","112800","4537"
"0500000US40099","Murray County, Oklahoma","127000","10563"
"0500000US40101","Muskogee County, Oklahoma","104200","4179"
"0500000US40103","Noble County, Oklahoma","103500","9428"
"0500000US40105","Nowata County, Oklahoma","87700","4783"
"0500000US40107","Okfuskee County, Oklahoma","81400","5250"
"0500000US40109","Oklahoma County, Oklahoma","153300","1226"
"0500000US40111","Okmulgee County, Oklahoma","85400","2276"
"0500000US40113","Osage County, Oklahoma","118600","5868"
"0500000US40115","Ottawa County, Oklahoma","86300","1489"
"0500000US40117","Pawnee County, Oklahoma","92900","5070"
"0500000US40119","Payne County, Oklahoma","161700","4553"
"0500000US40121","Pittsburg County, Oklahoma","106800","4137"
"0500000US40123","Pontotoc County, Oklahoma","129300","6396"
"0500000US40125","Pottawatomie County, Oklahoma","120500","3297"
"0500000US40127","Pushmataha County, Oklahoma","80500","5102"
"0500000US40129","Roger Mills County, Oklahoma","109600","15254"
"0500000US40131","Rogers County, Oklahoma","162300","2166"
"0500000US40133","Seminole County, Oklahoma","74400","3462"
"0500000US40135","Sequoyah County, Oklahoma","97800","4399"
"0500000US40137","Stephens County, Oklahoma","107700","3940"
"0500000US40139","Texas County, Oklahoma","115100","8702"
"0500000US40141","Tillman County, Oklahoma","56800","5348"
"0500000US40143","Tulsa County, Oklahoma","156400","1217"
"0500000US40145","Wagoner County, Oklahoma","159000","2226"
"0500000US40147","Washington County, Oklahoma","120600","3411"
"0500000US40149","Washita County, Oklahoma","84700","4369"
"0500000US40151","Woods County, Oklahoma","107000","12438"
"0500000US40153","Woodward County, Oklahoma","124800","13363"
"0500000US41001","Baker County, Oregon","173100","11025"
"0500000US41003","Benton County, Oregon","331300","7332"
"0500000US41005","Clackamas County, Oregon","395100","3639"
"0500000US41007","Clatsop County, Oregon","283900","7542"
"0500000US41009","Columbia County, Oregon","264900","7668"
"0500000US41011","Coos County, Oregon","198100","8413"
"0500000US41013","Crook County, Oregon","246100","16589"
"0500000US41015","Curry County, Oregon","265400","14781"
"0500000US41017","Deschutes County, Oregon","364600","6118"
"0500000US41019","Douglas County, Oregon","199200","5562"
"0500000US41021","Gilliam County, Oregon","115900","10612"
"0500000US41023","Grant County, Oregon","144800","14692"
"0500000US41025","Harney County, Oregon","121300","11110"
"0500000US41027","Hood River County, Oregon","373600","14739"
"0500000US41029","Jackson County, Oregon","280300","4790"
"0500000US41031","Jefferson County, Oregon","224600","10567"
"0500000US41033","Josephine County, Oregon","265500","6670"
"0500000US41035","Klamath County, Oregon","170600","6046"
"0500000US41037","Lake County, Oregon","146800","16781"
"0500000US41039","Lane County, Oregon","263200","2968"
"0500000US41041","Lincoln County, Oregon","251200","7793"
"0500000US41043","Linn County, Oregon","221600","4836"
"0500000US41045","Malheur County, Oregon","135900","11209"
"0500000US41047","Marion County, Oregon","247100","3820"
"0500000US41049","Morrow County, Oregon","138100","8683"
"0500000US41051","Multnomah County, Oregon","386200","2528"
"0500000US41053","Polk County, Oregon","265200","6002"
"0500000US41055","Sherman County, Oregon","159800","11773"
"0500000US41057","Tillamook County, Oregon","254300","13986"
"0500000US41059","Umatilla County, Oregon","170900","5423"
"0500000US41061","Union County, Oregon","185400","7936"
"0500000US41063","Wallowa County, Oregon","239100","21496"
"0500000US41065","Wasco County, Oregon","212900","7009"
"0500000US41067","Washington County, Oregon","386600","2628"
"0500000US41069","Wheeler County, Oregon","155300","13839"
"0500000US41071","Yamhill County, Oregon","295900","6185"
"0500000US42001","Adams County, Pennsylvania","205800","3823"
"0500000US42003","Allegheny County, Pennsylvania","154700","1005"
"0500000US42005","Armstrong County, Pennsylvania","109400","3095"
"0500000US42007","Beaver County, Pennsylvania","141100","2296"
"0500000US42009","Bedford County, Pennsylvania","136700","4574"
"0500000US42011","Berks County, Pennsylvania","178700","2132"
"0500000US42013","Blair County, Pennsylvania","123600","2755"
"0500000US42015","Bradford County, Pennsylvania","150600","3185"
"0500000US42017","Bucks County, Pennsylvania","330600","2616"
"0500000US42019","Butler County, Pennsylvania","205600","3836"
"0500000US42021","Cambria County, Pennsylvania","91900","2063"
"0500000US42023","Cameron County, Pennsylvania","78500","4615"
"0500000US42025","Carbon County, Pennsylvania","146400","4642"
"0500000US42027","Centre County, Pennsylvania","234900","4364"
"0500000US42029","Chester County, Pennsylvania","357100","2394"
"0500000US42031","Clarion County, Pennsylvania","116900","3228"
"0500000US42033","Clearfield County, Pennsylvania","96100","2316"
"0500000US42035","Clinton County, Pennsylvania","136600","3640"
"0500000US42037","Columbia County, Pennsylvania","151700","3183"
"0500000US42039","Crawford County, Pennsylvania","113200","2104"
"0500000US42041","Cumberland County, Pennsylvania","202900","2832"
"0500000US42043","Dauphin County, Pennsylvania","167900","2070"
"0500000US42045","Delaware County, Pennsylvania","244400","2767"
"0500000US42047","Elk County, Pennsylvania","103200","4628"
"0500000US42049","Erie County, Pennsylvania","134100","2049"
"0500000US42051","Fayette County, Pennsylvania","101500","2735"
"0500000US42053","Forest County, Pennsylvania","95900","7926"
"0500000US42055","Franklin County, Pennsylvania","180400","2818"
"0500000US42057","Fulton County, Pennsylvania","161000","3915"
"0500000US42059","Greene County, Pennsylvania","122900","6560"
"0500000US42061","Huntingdon County, Pennsylvania","136400","4440"
"0500000US42063","Indiana County, Pennsylvania","121100","3532"
"0500000US42065","Jefferson County, Pennsylvania","103900","3299"
"0500000US42067","Juniata County, Pennsylvania","148900","4868"
"0500000US42069","Lackawanna County, Pennsylvania","152400","2318"
"0500000US42071","Lancaster County, Pennsylvania","209400","1913"
"0500000US42073","Lawrence County, Pennsylvania","111300","3104"
"0500000US42075","Lebanon County, Pennsylvania","171300","2385"
"0500000US42077","Lehigh County, Pennsylvania","208200","3160"
"0500000US42079","Luzerne County, Pennsylvania","127000","2361"
"0500000US42081","Lycoming County, Pennsylvania","155800","2492"
"0500000US42083","McKean County, Pennsylvania","80400","2201"
"0500000US42085","Mercer County, Pennsylvania","121100","2782"
"0500000US42087","Mifflin County, Pennsylvania","117900","4463"
"0500000US42089","Monroe County, Pennsylvania","168000","2125"
"0500000US42091","Montgomery County, Pennsylvania","316100","2278"
"0500000US42093","Montour County, Pennsylvania","185100","8941"
"0500000US42095","Northampton County, Pennsylvania","219800","2775"
"0500000US42097","Northumberland County, Pennsylvania","117400","3831"
"0500000US42099","Perry County, Pennsylvania","169300","3395"
"0500000US42101","Philadelphia County, Pennsylvania","163000","1308"
"0500000US42103","Pike County, Pennsylvania","185700","6045"
"0500000US42105","Potter County, Pennsylvania","109600","3402"
"0500000US42107","Schuylkill County, Pennsylvania","102100","3286"
"0500000US42109","Snyder County, Pennsylvania","166100","3662"
"0500000US42111","Somerset County, Pennsylvania","107000","2629"
"0500000US42113","Sullivan County, Pennsylvania","154400","7558"
"0500000US42115","Susquehanna County, Pennsylvania","167700","3611"
"0500000US42117","Tioga County, Pennsylvania","142100","4453"
"0500000US42119","Union County, Pennsylvania","189500","5735"
"0500000US42121","Venango County, Pennsylvania","89400","1922"
"0500000US42123","Warren County, Pennsylvania","98000","3222"
"0500000US42125","Washington County, Pennsylvania","167900","2118"
"0500000US42127","Wayne County, Pennsylvania","181300","6825"
"0500000US42129","Westmoreland County, Pennsylvania","153100","1633"
"0500000US42131","Wyoming County, Pennsylvania","167900","2994"
"0500000US42133","York County, Pennsylvania","177100","1682"
"0500000US44001","Bristol County, Rhode Island","358100","7033"
"0500000US44003","Kent County, Rhode Island","236300","2125"
"0500000US44005","Newport County, Rhode Island","387900","7682"
"0500000US44007","Providence County, Rhode Island","233500","1612"
"0500000US44009","Washington County, Rhode Island","343000","5606"
"0500000US45001","Abbeville County, South Carolina","90800","7861"
"0500000US45003","Aiken County, South Carolina","147300","3833"
"0500000US45005","Allendale County, South Carolina","49200","7728"
"0500000US45007","Anderson County, South Carolina","145800","3603"
"0500000US45009","Bamberg County, South Carolina","75400","14080"
"0500000US45011","Barnwell County, South Carolina","81900","7077"
"0500000US45013","Beaufort County, South Carolina","298100","6451"
"0500000US45015","Berkeley County, South Carolina","185500","3199"
"0500000US45017","Calhoun County, South Carolina","107200","9775"
"0500000US45019","Charleston County, South Carolina","315600","5372"
"0500000US45021","Cherokee County, South Carolina","101500","5500"
"0500000US45023","Chester County, South Carolina","95600","5072"
"0500000US45025","Chesterfield County, South Carolina","81500","4516"
"0500000US45027","Clarendon County, South Carolina","102000","5839"
"0500000US45029","Colleton County, South Carolina","90400","6440"
"0500000US45031","Darlington County, South Carolina","92600","6684"
"0500000US45033","Dillon County, South Carolina","79300","5696"
"0500000US45035","Dorchester County, South Carolina","198800","3947"
"0500000US45037","Edgefield County, South Carolina","129300","12380"
"0500000US45039","Fairfield County, South Carolina","103000","7661"
"0500000US45041","Florence County, South Carolina","131900","3575"
"0500000US45043","Georgetown County, South Carolina","188800","9385"
"0500000US45045","Greenville County, South Carolina","183800","2250"
"0500000US45047","Greenwood County, South Carolina","122800","5327"
"0500000US45049","Hampton County, South Carolina","72300","8541"
"0500000US45051","Horry County, South Carolina","181500","2694"
"0500000US45053","Jasper County, South Carolina","166200","14535"
"0500000US45055","Kershaw County, South Carolina","131100","5836"
"0500000US45057","Lancaster County, South Carolina","199800","7819"
"0500000US45059","Laurens County, South Carolina","101200","5778"
"0500000US45061","Lee County, South Carolina","78800","5085"
"0500000US45063","Lexington County, South Carolina","157000","1770"
"0500000US45065","McCormick County, South Carolina","116500","8575"
"0500000US45067","Marion County, South Carolina","76700","4849"
"0500000US45069","Marlboro County, South Carolina","67500","3438"
"0500000US45071","Newberry County, South Carolina","116300","7990"
"0500000US45073","Oconee County, South Carolina","159800","4771"
"0500000US45075","Orangeburg County, South Carolina","92700","4334"
"0500000US45077","Pickens County, South Carolina","147700","3226"
"0500000US45079","Richland County, South Carolina","163100","2638"
"0500000US45081","Saluda County, South Carolina","108600","9547"
"0500000US45083","Spartanburg County, South Carolina","141400","2188"
"0500000US45085","Sumter County, South Carolina","115700","4378"
"0500000US45087","Union County, South Carolina","80000","4769"
"0500000US45089","Williamsburg County, South Carolina","68300","4681"
"0500000US45091","York County, South Carolina","201100","4306"
"0500000US46003","Aurora County, South Dakota","85800","12198"
"0500000US46005","Beadle County, South Dakota","109700","9641"
"0500000US46007","Bennett County, South Dakota","75900","4926"
"0500000US46009","Bon Homme County, South Dakota","89600","6198"
"0500000US46011","Brookings County, South Dakota","179000","5903"
"0500000US46013","Brown County, South Dakota","166800","5599"
"0500000US46015","Brule County, South Dakota","152600","21679"
"0500000US46017","Buffalo County, South Dakota","49000","18437"
"0500000US46019","Butte County, South Dakota","139000","15975"
"0500000US46021","Campbell County, South Dakota","68800","7957"
"0500000US46023","Charles Mix County, South Dakota","116700","7143"
"0500000US46025","Clark County, South Dakota","102400","17516"
"0500000US46027","Clay County, South Dakota","168300","9988"
"0500000US46029","Codington County, South Dakota","174500","7763"
"0500000US46031","Corson County, South Dakota","58500","7263"
"0500000US46033","Custer County, South Dakota","214400","15528"
"0500000US46035","Davison County, South Dakota","154700","6511"
"0500000US46037","Day County, South Dakota","100500","8043"
"0500000US46039","Deuel County, South Dakota","133500","22897"
