metro_code,metro_name,metro_pop,metro_apps,metro_type,variable_name,total_count,loan,denied,is_reliable,reliable_note,odds_ratio
12460,"Bainbridge, GA",26682.0,52,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
12460,"Bainbridge, GA",26682.0,52,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
35260,"New Castle, PA",86727.0,372,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
35260,"New Castle, PA",86727.0,372,Micropolitan Statistical Area,Latino,3.0,2.0,1.0,False,No results,
35260,"New Castle, PA",86727.0,372,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
35260,"New Castle, PA",86727.0,372,Micropolitan Statistical Area,AAPI,3.0,3.0,0.0,False,No results,
10700,"Albertville, AL",95643.0,380,Micropolitan Statistical Area,Black,4.0,4.0,0.0,False,No results,
10700,"Albertville, AL",95643.0,380,Micropolitan Statistical Area,Latino,19.0,18.0,1.0,False,No results,
10700,"Albertville, AL",95643.0,380,Micropolitan Statistical Area,Native American,5.0,5.0,0.0,False,No results,
10700,"Albertville, AL",95643.0,380,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
45460,"Terre Haute, IN",186908.0,893,Metropolitan Statistical Area,Black,8.0,8.0,0.0,False,No results,
45460,"Terre Haute, IN",186908.0,893,Metropolitan Statistical Area,Latino,11.0,10.0,1.0,False,No results,
45460,"Terre Haute, IN",186908.0,893,Metropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
45460,"Terre Haute, IN",186908.0,893,Metropolitan Statistical Area,AAPI,18.0,16.0,2.0,False,No results,
22520,"Florence-Muscle Shoals, AL",147327.0,870,Metropolitan Statistical Area,Black,24.0,22.0,2.0,False,Not enough variance in variables,1.7
22520,"Florence-Muscle Shoals, AL",147327.0,870,Metropolitan Statistical Area,Latino,17.0,16.0,1.0,False,Not enough variance in variables,0.8
22520,"Florence-Muscle Shoals, AL",147327.0,870,Metropolitan Statistical Area,Native American,4.0,3.0,1.0,False,Not enough variance in variables,4.1
22520,"Florence-Muscle Shoals, AL",147327.0,870,Metropolitan Statistical Area,AAPI,7.0,7.0,0.0,False,Not enough variance in variables,0.0
44260,"Starkville, MS",59280.0,287,Micropolitan Statistical Area,Black,11.0,10.0,1.0,False,No results,
44260,"Starkville, MS",59280.0,287,Micropolitan Statistical Area,Latino,4.0,4.0,0.0,False,No results,
44260,"Starkville, MS",59280.0,287,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
44260,"Starkville, MS",59280.0,287,Micropolitan Statistical Area,AAPI,23.0,21.0,2.0,False,No results,
11500,"Anniston-Oxford, AL",114618.0,362,Metropolitan Statistical Area,Black,27.0,22.0,5.0,False,Not enough variance in variables,4.7
11500,"Anniston-Oxford, AL",114618.0,362,Metropolitan Statistical Area,Latino,6.0,5.0,1.0,False,Not enough variance in variables,2.0
11500,"Anniston-Oxford, AL",114618.0,362,Metropolitan Statistical Area,Native American,0.0,0.0,0.0,False,Not enough variance in variables,1.3941967043958293e+17
11500,"Anniston-Oxford, AL",114618.0,362,Metropolitan Statistical Area,AAPI,5.0,5.0,0.0,False,Not enough variance in variables,0.0
39700,"Raymondville, TX",21588.0,19,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
39700,"Raymondville, TX",21588.0,19,Micropolitan Statistical Area,Latino,10.0,6.0,4.0,False,No results,
39700,"Raymondville, TX",21588.0,19,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
39700,"Raymondville, TX",21588.0,19,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
46980,"Vicksburg, MS",46519.0,114,Micropolitan Statistical Area,Black,18.0,16.0,2.0,False,No results,
46980,"Vicksburg, MS",46519.0,114,Micropolitan Statistical Area,Latino,0.0,0.0,0.0,False,No results,
46980,"Vicksburg, MS",46519.0,114,Micropolitan Statistical Area,Native American,1.0,0.0,1.0,False,No results,
46980,"Vicksburg, MS",46519.0,114,Micropolitan Statistical Area,AAPI,3.0,2.0,1.0,False,No results,
45980,"Troy, AL",33333.0,122,Micropolitan Statistical Area,Black,9.0,7.0,2.0,False,No results,
45980,"Troy, AL",33333.0,122,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
45980,"Troy, AL",33333.0,122,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
45980,"Troy, AL",33333.0,122,Micropolitan Statistical Area,AAPI,6.0,6.0,0.0,False,No results,
16420,"Central City, KY",30951.0,67,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
16420,"Central City, KY",30951.0,67,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
16420,"Central City, KY",30951.0,67,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
16420,"Central City, KY",30951.0,67,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
29340,"Lake Charles, LA",208549.0,1095,Metropolitan Statistical Area,Black,85.0,73.0,12.0,False,Not enough variance in variables,2.8
29340,"Lake Charles, LA",208549.0,1095,Metropolitan Statistical Area,Latino,33.0,26.0,7.0,False,Not enough variance in variables,5.2
29340,"Lake Charles, LA",208549.0,1095,Metropolitan Statistical Area,Native American,3.0,3.0,0.0,False,Not enough variance in variables,0.0
29340,"Lake Charles, LA",208549.0,1095,Metropolitan Statistical Area,AAPI,23.0,22.0,1.0,False,Not enough variance in variables,1.9
25620,"Hattiesburg, MS",168177.0,642,Metropolitan Statistical Area,Black,51.0,47.0,4.0,False,Not enough variance in variables,0.3
25620,"Hattiesburg, MS",168177.0,642,Metropolitan Statistical Area,Latino,13.0,11.0,2.0,False,Not enough variance in variables,1.0
25620,"Hattiesburg, MS",168177.0,642,Metropolitan Statistical Area,Native American,1.0,1.0,0.0,False,Not enough variance in variables,0.0
25620,"Hattiesburg, MS",168177.0,642,Metropolitan Statistical Area,AAPI,11.0,8.0,3.0,False,Not enough variance in variables,20.4
29020,"Kokomo, IN",82331.0,517,Metropolitan Statistical Area,Black,10.0,9.0,1.0,False,Not enough variance in variables,4.0
29020,"Kokomo, IN",82331.0,517,Metropolitan Statistical Area,Latino,8.0,7.0,1.0,False,Not enough variance in variables,0.3
29020,"Kokomo, IN",82331.0,517,Metropolitan Statistical Area,Native American,1.0,1.0,0.0,False,Not enough variance in variables,0.0
29020,"Kokomo, IN",82331.0,517,Metropolitan Statistical Area,AAPI,7.0,6.0,1.0,False,Not enough variance in variables,10.4
36300,"Ogdensburg-Massena, NY",108913.0,303,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
36300,"Ogdensburg-Massena, NY",108913.0,303,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
36300,"Ogdensburg-Massena, NY",108913.0,303,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
36300,"Ogdensburg-Massena, NY",108913.0,303,Micropolitan Statistical Area,AAPI,5.0,4.0,1.0,False,No results,
15500,"Burlington, NC",163324.0,1360,Metropolitan Statistical Area,Black,138.0,127.0,11.0,False,No results,
15500,"Burlington, NC",163324.0,1360,Metropolitan Statistical Area,Latino,142.0,126.0,16.0,False,No results,
15500,"Burlington, NC",163324.0,1360,Metropolitan Statistical Area,Native American,5.0,5.0,0.0,False,No results,
15500,"Burlington, NC",163324.0,1360,Metropolitan Statistical Area,AAPI,40.0,36.0,4.0,False,No results,
44780,"Sturgis, MI",60836.0,268,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
44780,"Sturgis, MI",60836.0,268,Micropolitan Statistical Area,Latino,7.0,7.0,0.0,False,No results,
44780,"Sturgis, MI",60836.0,268,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
44780,"Sturgis, MI",60836.0,268,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
15380,"Buffalo-Cheektowaga, NY",1130175.0,7523,Metropolitan Statistical Area,Black,284.0,249.0,35.0,True,Statistically significant disparity,1.8
15380,"Buffalo-Cheektowaga, NY",1130175.0,7523,Metropolitan Statistical Area,Latino,158.0,150.0,8.0,False,Not statistically significant,0.7
15380,"Buffalo-Cheektowaga, NY",1130175.0,7523,Metropolitan Statistical Area,Native American,26.0,24.0,2.0,False,Not statistically significant,0.7
15380,"Buffalo-Cheektowaga, NY",1130175.0,7523,Metropolitan Statistical Area,AAPI,402.0,344.0,58.0,True,Statistically significant disparity,2.1
34660,"Murray, KY",38837.0,164,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
34660,"Murray, KY",38837.0,164,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
34660,"Murray, KY",38837.0,164,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
34660,"Murray, KY",38837.0,164,Micropolitan Statistical Area,AAPI,3.0,3.0,0.0,False,No results,
48060,"Watertown-Fort Drum, NY",112842.0,361,Metropolitan Statistical Area,Black,4.0,3.0,1.0,False,No results,
48060,"Watertown-Fort Drum, NY",112842.0,361,Metropolitan Statistical Area,Latino,8.0,6.0,2.0,False,No results,
48060,"Watertown-Fort Drum, NY",112842.0,361,Metropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
48060,"Watertown-Fort Drum, NY",112842.0,361,Metropolitan Statistical Area,AAPI,5.0,5.0,0.0,False,No results,
16340,"Cedartown, GA",41908.0,113,Micropolitan Statistical Area,Black,6.0,4.0,2.0,False,No results,
16340,"Cedartown, GA",41908.0,113,Micropolitan Statistical Area,Latino,5.0,2.0,3.0,False,No results,
16340,"Cedartown, GA",41908.0,113,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
16340,"Cedartown, GA",41908.0,113,Micropolitan Statistical Area,AAPI,2.0,1.0,1.0,False,No results,
18380,"Cordele, GA",22713.0,49,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
18380,"Cordele, GA",22713.0,49,Micropolitan Statistical Area,Latino,2.0,2.0,0.0,False,No results,
18380,"Cordele, GA",22713.0,49,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
18380,"Cordele, GA",22713.0,49,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
42420,"Scottsbluff, NE",38015.0,100,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
42420,"Scottsbluff, NE",38015.0,100,Micropolitan Statistical Area,Latino,7.0,6.0,1.0,False,No results,
42420,"Scottsbluff, NE",38015.0,100,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
42420,"Scottsbluff, NE",38015.0,100,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
15100,"Brookings, SD",34601.0,230,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
15100,"Brookings, SD",34601.0,230,Micropolitan Statistical Area,Latino,6.0,4.0,2.0,False,No results,
15100,"Brookings, SD",34601.0,230,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
15100,"Brookings, SD",34601.0,230,Micropolitan Statistical Area,AAPI,3.0,3.0,0.0,False,No results,
38780,"Portales, NM",18888.0,34,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
38780,"Portales, NM",18888.0,34,Micropolitan Statistical Area,Latino,10.0,8.0,2.0,False,No results,
38780,"Portales, NM",18888.0,34,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
38780,"Portales, NM",18888.0,34,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
36340,"Oil City, PA",51818.0,170,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
36340,"Oil City, PA",51818.0,170,Micropolitan Statistical Area,Latino,3.0,2.0,1.0,False,No results,
36340,"Oil City, PA",51818.0,170,Micropolitan Statistical Area,Native American,1.0,0.0,1.0,False,No results,
36340,"Oil City, PA",51818.0,170,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
31340,"Lynchburg, VA",261652.0,1605,Metropolitan Statistical Area,Black,52.0,48.0,4.0,False,Not enough variance in variables,0.8
31340,"Lynchburg, VA",261652.0,1605,Metropolitan Statistical Area,Latino,26.0,24.0,2.0,False,Not enough variance in variables,2.5
31340,"Lynchburg, VA",261652.0,1605,Metropolitan Statistical Area,Native American,1.0,1.0,0.0,False,Not enough variance in variables,0.0
31340,"Lynchburg, VA",261652.0,1605,Metropolitan Statistical Area,AAPI,22.0,21.0,1.0,False,Not enough variance in variables,1.0
45700,"Tifton, GA",40541.0,122,Micropolitan Statistical Area,Black,9.0,8.0,1.0,False,No results,
45700,"Tifton, GA",40541.0,122,Micropolitan Statistical Area,Latino,3.0,1.0,2.0,False,No results,
45700,"Tifton, GA",40541.0,122,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
45700,"Tifton, GA",40541.0,122,Micropolitan Statistical Area,AAPI,6.0,6.0,0.0,False,No results,
35420,"New Philadelphia-Dover, OH",92335.0,313,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
35420,"New Philadelphia-Dover, OH",92335.0,313,Micropolitan Statistical Area,Latino,5.0,5.0,0.0,False,No results,
35420,"New Philadelphia-Dover, OH",92335.0,313,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
35420,"New Philadelphia-Dover, OH",92335.0,313,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
20540,"Dyersburg, TN",37416.0,122,Micropolitan Statistical Area,Black,4.0,4.0,0.0,False,No results,
20540,"Dyersburg, TN",37416.0,122,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
20540,"Dyersburg, TN",37416.0,122,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
20540,"Dyersburg, TN",37416.0,122,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
49080,"Winnemucca, NV",16828.0,101,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
49080,"Winnemucca, NV",16828.0,101,Micropolitan Statistical Area,Latino,9.0,9.0,0.0,False,No results,
49080,"Winnemucca, NV",16828.0,101,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
49080,"Winnemucca, NV",16828.0,101,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
32100,"Marquette, MI",66686.0,315,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
32100,"Marquette, MI",66686.0,315,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
32100,"Marquette, MI",66686.0,315,Micropolitan Statistical Area,Native American,4.0,3.0,1.0,False,No results,
32100,"Marquette, MI",66686.0,315,Micropolitan Statistical Area,AAPI,3.0,3.0,0.0,False,No results,
24500,"Great Falls, MT",81625.0,564,Metropolitan Statistical Area,Black,4.0,3.0,1.0,False,No results,
24500,"Great Falls, MT",81625.0,564,Metropolitan Statistical Area,Latino,10.0,8.0,2.0,False,No results,
24500,"Great Falls, MT",81625.0,564,Metropolitan Statistical Area,Native American,3.0,2.0,1.0,False,No results,
24500,"Great Falls, MT",81625.0,564,Metropolitan Statistical Area,AAPI,3.0,3.0,0.0,False,No results,
37620,"Parkersburg-Vienna, WV",90758.0,363,Metropolitan Statistical Area,Black,3.0,3.0,0.0,False,No results,
37620,"Parkersburg-Vienna, WV",90758.0,363,Metropolitan Statistical Area,Latino,5.0,5.0,0.0,False,No results,
37620,"Parkersburg-Vienna, WV",90758.0,363,Metropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
37620,"Parkersburg-Vienna, WV",90758.0,363,Metropolitan Statistical Area,AAPI,6.0,4.0,2.0,False,No results,
28740,"Kingston, NY",178665.0,820,Metropolitan Statistical Area,Black,28.0,22.0,6.0,False,Not enough variance in variables,3.0
28740,"Kingston, NY",178665.0,820,Metropolitan Statistical Area,Latino,50.0,43.0,7.0,False,Not enough variance in variables,1.6
28740,"Kingston, NY",178665.0,820,Metropolitan Statistical Area,Native American,1.0,1.0,0.0,False,Not enough variance in variables,0.0
28740,"Kingston, NY",178665.0,820,Metropolitan Statistical Area,AAPI,18.0,16.0,2.0,False,Not enough variance in variables,0.8
12120,"Atmore, AL",37057.0,71,Micropolitan Statistical Area,Black,8.0,7.0,1.0,False,No results,
12120,"Atmore, AL",37057.0,71,Micropolitan Statistical Area,Latino,1.0,0.0,1.0,False,No results,
12120,"Atmore, AL",37057.0,71,Micropolitan Statistical Area,Native American,4.0,3.0,1.0,False,No results,
12120,"Atmore, AL",37057.0,71,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
21500,"Erie, PA",273835.0,1522,Metropolitan Statistical Area,Black,40.0,33.0,7.0,False,Not enough variance in variables,2.3
21500,"Erie, PA",273835.0,1522,Metropolitan Statistical Area,Latino,28.0,26.0,2.0,False,Not enough variance in variables,0.8
21500,"Erie, PA",273835.0,1522,Metropolitan Statistical Area,Native American,2.0,2.0,0.0,False,Not enough variance in variables,0.0
21500,"Erie, PA",273835.0,1522,Metropolitan Statistical Area,AAPI,84.0,72.0,12.0,False,Not enough variance in variables,1.6
20980,"El Dorado, AR",39449.0,151,Micropolitan Statistical Area,Black,10.0,9.0,1.0,False,No results,
20980,"El Dorado, AR",39449.0,151,Micropolitan Statistical Area,Latino,6.0,5.0,1.0,False,No results,
20980,"El Dorado, AR",39449.0,151,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
20980,"El Dorado, AR",39449.0,151,Micropolitan Statistical Area,AAPI,3.0,3.0,0.0,False,No results,
38220,"Pine Bluff, AR",90865.0,126,Metropolitan Statistical Area,Black,32.0,22.0,10.0,False,No results,
38220,"Pine Bluff, AR",90865.0,126,Metropolitan Statistical Area,Latino,3.0,3.0,0.0,False,No results,
38220,"Pine Bluff, AR",90865.0,126,Metropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
38220,"Pine Bluff, AR",90865.0,126,Metropolitan Statistical Area,AAPI,6.0,6.0,0.0,False,No results,
31680,"Malvern, AR",33597.0,82,Micropolitan Statistical Area,Black,3.0,1.0,2.0,False,No results,
31680,"Malvern, AR",33597.0,82,Micropolitan Statistical Area,Latino,2.0,1.0,1.0,False,No results,
31680,"Malvern, AR",33597.0,82,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
31680,"Malvern, AR",33597.0,82,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
40820,"Ruston, LA",47246.0,198,Micropolitan Statistical Area,Black,12.0,10.0,2.0,False,No results,
40820,"Ruston, LA",47246.0,198,Micropolitan Statistical Area,Latino,6.0,6.0,0.0,False,No results,
40820,"Ruston, LA",47246.0,198,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
40820,"Ruston, LA",47246.0,198,Micropolitan Statistical Area,AAPI,5.0,5.0,0.0,False,No results,
25760,"Helena-West Helena, AR",18606.0,23,Micropolitan Statistical Area,Black,8.0,7.0,1.0,False,No results,
25760,"Helena-West Helena, AR",18606.0,23,Micropolitan Statistical Area,Latino,0.0,0.0,0.0,False,No results,
25760,"Helena-West Helena, AR",18606.0,23,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
25760,"Helena-West Helena, AR",18606.0,23,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
37500,"Paragould, AR",44937.0,173,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
37500,"Paragould, AR",44937.0,173,Micropolitan Statistical Area,Latino,6.0,6.0,0.0,False,No results,
37500,"Paragould, AR",44937.0,173,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
37500,"Paragould, AR",44937.0,173,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
14180,"Blytheville, AR",42126.0,82,Micropolitan Statistical Area,Black,5.0,4.0,1.0,False,No results,
14180,"Blytheville, AR",42126.0,82,Micropolitan Statistical Area,Latino,5.0,5.0,0.0,False,No results,
14180,"Blytheville, AR",42126.0,82,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
14180,"Blytheville, AR",42126.0,82,Micropolitan Statistical Area,AAPI,1.0,1.0,0.0,False,No results,
22620,"Forrest City, AR",25900.0,19,Micropolitan Statistical Area,Black,4.0,2.0,2.0,False,No results,
22620,"Forrest City, AR",25900.0,19,Micropolitan Statistical Area,Latino,0.0,0.0,0.0,False,No results,
22620,"Forrest City, AR",25900.0,19,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
22620,"Forrest City, AR",25900.0,19,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
18860,"Crescent City, CA",27495.0,87,Micropolitan Statistical Area,Black,1.0,1.0,0.0,False,No results,
18860,"Crescent City, CA",27495.0,87,Micropolitan Statistical Area,Latino,5.0,4.0,1.0,False,No results,
18860,"Crescent City, CA",27495.0,87,Micropolitan Statistical Area,Native American,3.0,3.0,0.0,False,No results,
18860,"Crescent City, CA",27495.0,87,Micropolitan Statistical Area,AAPI,2.0,1.0,1.0,False,No results,
38700,"Pontiac, IL",36040.0,84,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
38700,"Pontiac, IL",36040.0,84,Micropolitan Statistical Area,Latino,5.0,3.0,2.0,False,No results,
38700,"Pontiac, IL",36040.0,84,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
38700,"Pontiac, IL",36040.0,84,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
47700,"Warsaw, IN",79035.0,701,Micropolitan Statistical Area,Black,3.0,3.0,0.0,False,No results,
47700,"Warsaw, IN",79035.0,701,Micropolitan Statistical Area,Latino,39.0,35.0,4.0,False,No results,
47700,"Warsaw, IN",79035.0,701,Micropolitan Statistical Area,Native American,1.0,0.0,1.0,False,No results,
47700,"Warsaw, IN",79035.0,701,Micropolitan Statistical Area,AAPI,15.0,14.0,1.0,False,No results,
19260,"Danville, VA",102326.0,259,Micropolitan Statistical Area,Black,30.0,26.0,4.0,False,No results,
19260,"Danville, VA",102326.0,259,Micropolitan Statistical Area,Latino,8.0,6.0,2.0,False,No results,
19260,"Danville, VA",102326.0,259,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
19260,"Danville, VA",102326.0,259,Micropolitan Statistical Area,AAPI,7.0,4.0,3.0,False,No results,
11380,"Andrews, TX",18036.0,94,Micropolitan Statistical Area,Black,0.0,0.0,0.0,False,No results,
11380,"Andrews, TX",18036.0,94,Micropolitan Statistical Area,Latino,27.0,25.0,2.0,False,No results,
11380,"Andrews, TX",18036.0,94,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
11380,"Andrews, TX",18036.0,94,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
38620,"Ponca City, OK",44402.0,159,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
38620,"Ponca City, OK",44402.0,159,Micropolitan Statistical Area,Latino,4.0,4.0,0.0,False,No results,
38620,"Ponca City, OK",44402.0,159,Micropolitan Statistical Area,Native American,8.0,6.0,2.0,False,No results,
38620,"Ponca City, OK",44402.0,159,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
19700,"Deming, NM",24083.0,56,Micropolitan Statistical Area,Black,2.0,1.0,1.0,False,No results,
19700,"Deming, NM",24083.0,56,Micropolitan Statistical Area,Latino,27.0,21.0,6.0,False,No results,
19700,"Deming, NM",24083.0,56,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
19700,"Deming, NM",24083.0,56,Micropolitan Statistical Area,AAPI,2.0,1.0,1.0,False,No results,
17700,"Coffeyville, KS",32521.0,88,Micropolitan Statistical Area,Black,1.0,0.0,1.0,False,No results,
17700,"Coffeyville, KS",32521.0,88,Micropolitan Statistical Area,Latino,5.0,2.0,3.0,False,No results,
17700,"Coffeyville, KS",32521.0,88,Micropolitan Statistical Area,Native American,1.0,1.0,0.0,False,No results,
17700,"Coffeyville, KS",32521.0,88,Micropolitan Statistical Area,AAPI,2.0,2.0,0.0,False,No results,
12780,"Bartlesville, OK",51886.0,330,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
12780,"Bartlesville, OK",51886.0,330,Micropolitan Statistical Area,Latino,22.0,17.0,5.0,False,No results,
12780,"Bartlesville, OK",51886.0,330,Micropolitan Statistical Area,Native American,13.0,11.0,2.0,False,No results,
12780,"Bartlesville, OK",51886.0,330,Micropolitan Statistical Area,AAPI,13.0,13.0,0.0,False,No results,
17220,"Clarksburg, WV",93332.0,399,Micropolitan Statistical Area,Black,2.0,2.0,0.0,False,No results,
17220,"Clarksburg, WV",93332.0,399,Micropolitan Statistical Area,Latino,4.0,4.0,0.0,False,No results,
17220,"Clarksburg, WV",93332.0,399,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
17220,"Clarksburg, WV",93332.0,399,Micropolitan Statistical Area,AAPI,4.0,4.0,0.0,False,No results,
10780,"Alexandria, LA",153310.0,455,Metropolitan Statistical Area,Black,31.0,27.0,4.0,False,No results,
10780,"Alexandria, LA",153310.0,455,Metropolitan Statistical Area,Latino,8.0,7.0,1.0,False,No results,
10780,"Alexandria, LA",153310.0,455,Metropolitan Statistical Area,Native American,4.0,2.0,2.0,False,No results,
10780,"Alexandria, LA",153310.0,455,Metropolitan Statistical Area,AAPI,13.0,13.0,0.0,False,No results,
12620,"Bangor, ME",151774.0,862,Metropolitan Statistical Area,Black,6.0,6.0,0.0,False,No results,
12620,"Bangor, ME",151774.0,862,Metropolitan Statistical Area,Latino,10.0,10.0,0.0,False,No results,
12620,"Bangor, ME",151774.0,862,Metropolitan Statistical Area,Native American,5.0,5.0,0.0,False,No results,
12620,"Bangor, ME",151774.0,862,Metropolitan Statistical Area,AAPI,15.0,15.0,0.0,False,No results,
48980,"Wilson, NC",81435.0,414,Micropolitan Statistical Area,Black,66.0,53.0,13.0,False,Not enough variance in variables,2.2
48980,"Wilson, NC",81435.0,414,Micropolitan Statistical Area,Latino,23.0,20.0,3.0,False,Not enough variance in variables,2.3
48980,"Wilson, NC",81435.0,414,Micropolitan Statistical Area,Native American,2.0,2.0,0.0,False,Not enough variance in variables,0.0
48980,"Wilson, NC",81435.0,414,Micropolitan Statistical Area,AAPI,19.0,15.0,4.0,False,Not enough variance in variables,16.4
47080,"Vidalia, GA",36030.0,69,Micropolitan Statistical Area,Black,4.0,3.0,1.0,False,No results,
47080,"Vidalia, GA",36030.0,69,Micropolitan Statistical Area,Latino,1.0,1.0,0.0,False,No results,
47080,"Vidalia, GA",36030.0,69,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
47080,"Vidalia, GA",36030.0,69,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
22900,"Fort Smith, AR-OK",249777.0,1110,Metropolitan Statistical Area,Black,19.0,16.0,3.0,False,No results,
22900,"Fort Smith, AR-OK",249777.0,1110,Metropolitan Statistical Area,Latino,98.0,87.0,11.0,False,No results,
22900,"Fort Smith, AR-OK",249777.0,1110,Metropolitan Statistical Area,Native American,26.0,23.0,3.0,False,No results,
22900,"Fort Smith, AR-OK",249777.0,1110,Metropolitan Statistical Area,AAPI,33.0,30.0,3.0,False,No results,
15020,"Brookhaven, MS",34320.0,67,Micropolitan Statistical Area,Black,4.0,3.0,1.0,False,No results,
15020,"Brookhaven, MS",34320.0,67,Micropolitan Statistical Area,Latino,0.0,0.0,0.0,False,No results,
15020,"Brookhaven, MS",34320.0,67,Micropolitan Statistical Area,Native American,0.0,0.0,0.0,False,No results,
15020,"Brookhaven, MS",34320.0,67,Micropolitan Statistical Area,AAPI,0.0,0.0,0.0,False,No results,
27660,"Jennings, LA",31441.0,99,Micropolitan Statistical Area,Black,5.0,5.0,0.0,False,No results,
