fips_state_code,fips_county_code,county_name,state_name,cbsa_code,cbsa_title,csa_code,csa_title,metro_type,metro_code,metro_name,metro_pop,metro_percentile,metro_type_def
21,017,Bourbon County, Kentucky,30460,"Lexington-Fayette, KY",336,"Lexington-Fayette--Richmond--Frankfort, KY",Metropolitan Statistical Area,30460,"Lexington-Fayette, KY",510647.0,6,1
21,023,Bracken County, Kentucky,17140,"Cincinnati, OH-KY-IN",178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Metropolitan Statistical Area,17140,"Cincinnati, OH-KY-IN",2201741.0,9,1
21,039,Carlisle County, Kentucky,,,,,No Metro Area,,,,000,4
21,055,Crittenden County, Kentucky,,,,,No Metro Area,,,,000,4
21,075,Fulton County, Kentucky,,,,,No Metro Area,,,,000,4
21,077,Gallatin County, Kentucky,17140,"Cincinnati, OH-KY-IN",178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",Metropolitan Statistical Area,17140,"Cincinnati, OH-KY-IN",2201741.0,9,1
21,083,Graves County, Kentucky,32460,"Mayfield, KY",424,"Paducah-Mayfield, KY-IL",Micropolitan Statistical Area,32460,"Mayfield, KY",37248.0,111,2
21,105,Hickman County, Kentucky,,,,,No Metro Area,,,,000,4
21,113,Jessamine County, Kentucky,30460,"Lexington-Fayette, KY",336,"Lexington-Fayette--Richmond--Frankfort, KY",Metropolitan Statistical Area,30460,"Lexington-Fayette, KY",510647.0,6,1
21,169,Metcalfe County, Kentucky,23980,"Glasgow, KY",150,"Bowling Green-Glasgow, KY",Micropolitan Statistical Area,23980,"Glasgow, KY",53920.0,111,2
21,171,Monroe County, Kentucky,,,,,No Metro Area,,,,000,4
21,201,Robertson County, Kentucky,,,,,No Metro Area,,,,000,4
21,225,Union County, Kentucky,,,,,No Metro Area,,,,000,4
22,023,Cameron Parish, Louisiana,29340,"Lake Charles, LA",324,"Lake Charles-Jennings, LA",Metropolitan Statistical Area,29340,"Lake Charles, LA",208549.0,4,1
22,065,Madison Parish, Louisiana,,,,,No Metro Area,,,,000,4
23,003,Aroostook County, Maine,,,,,No Metro Area,,,,000,4
23,017,Oxford County, Maine,,,,,No Metro Area,,,,000,4
23,021,Piscataquis County, Maine,,,,,No Metro Area,,,,000,4
23,023,Sagadahoc County, Maine,38860,"Portland-South Portland, ME",438,"Portland-Lewiston-South Portland, ME",Metropolitan Statistical Area,38860,"Portland-South Portland, ME",532075.0,6,1
23,029,Washington County, Maine,,,,,No Metro Area,,,,000,4
24,029,Kent County, Maryland,,,,,No Metro Area,,,,000,4
24,035,Queen Anne's County, Maryland,12580,"Baltimore-Columbia-Towson, MD",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Metropolitan Statistical Area,12580,"Baltimore-Columbia-Towson, MD",2796733.0,9,1
24,039,Somerset County, Maryland,41540,"Salisbury, MD-DE",480,"Salisbury-Cambridge, MD-DE",Metropolitan Statistical Area,41540,"Salisbury, MD-DE",404417.0,6,1
24,041,Talbot County, Maryland,20660,"Easton, MD",548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Micropolitan Statistical Area,20660,"Easton, MD",37167.0,111,2
25,001,Barnstable County, Massachusetts,12700,"Barnstable Town, MA",148,"Boston-Worcester-Providence, MA-RI-NH-CT",Metropolitan Statistical Area,12700,"Barnstable Town, MA",213496.0,4,1
25,003,Berkshire County, Massachusetts,38340,"Pittsfield, MA",,,Metropolitan Statistical Area,38340,"Pittsfield, MA",126425.0,1,1
25,005,Bristol County, Massachusetts,39300,"Providence-Warwick, RI-MA",148,"Boston-Worcester-Providence, MA-RI-NH-CT",Metropolitan Statistical Area,39300,"Providence-Warwick, RI-MA",1618268.0,8,1
25,007,Dukes County, Massachusetts,47240,"Vineyard Haven, MA",,,Micropolitan Statistical Area,47240,"Vineyard Haven, MA",17312.0,111,2
25,011,Franklin County, Massachusetts,44140,"Springfield, MA",,,Metropolitan Statistical Area,44140,"Springfield, MA",699480.0,7,1
25,019,Nantucket County, Massachusetts,,,,,No Metro Area,,,,000,4
25,023,Plymouth County, Massachusetts,14460,"Boston-Cambridge-Newton, MA-NH",148,"Boston-Worcester-Providence, MA-RI-NH-CT",Metropolitan Division,14454,"Boston, MA",2012345.0,9,3
26,013,Baraga County, Michigan,,,,,No Metro Area,,,,000,4
26,023,Branch County, Michigan,17740,"Coldwater, MI",310,"Kalamazoo-Battle Creek-Portage, MI",Micropolitan Statistical Area,17740,"Coldwater, MI",43513.0,111,2
26,033,Chippewa County, Michigan,42300,"Sault Ste. Marie, MI",,,Micropolitan Statistical Area,42300,"Sault Ste. Marie, MI",37629.0,111,2
26,041,Delta County, Michigan,21540,"Escanaba, MI",,,Micropolitan Statistical Area,21540,"Escanaba, MI",36026.0,111,2
26,061,Houghton County, Michigan,26340,"Houghton, MI",,,Micropolitan Statistical Area,26340,"Houghton, MI",38181.0,111,2
26,083,Keweenaw County, Michigan,26340,"Houghton, MI",,,Micropolitan Statistical Area,26340,"Houghton, MI",38181.0,111,2
26,103,Marquette County, Michigan,32100,"Marquette, MI",,,Micropolitan Statistical Area,32100,"Marquette, MI",66686.0,111,2
26,149,St. Joseph County, Michigan,44780,"Sturgis, MI",310,"Kalamazoo-Battle Creek-Portage, MI",Micropolitan Statistical Area,44780,"Sturgis, MI",60836.0,111,2
27,007,Beltrami County, Minnesota,13420,"Bemidji, MN",,,Micropolitan Statistical Area,13420,"Bemidji, MN",46403.0,111,2
27,011,Big Stone County, Minnesota,,,,,No Metro Area,,,,000,4
27,021,Cass County, Minnesota,14660,"Brainerd, MN",,,Micropolitan Statistical Area,14660,"Brainerd, MN",93485.0,111,2
27,023,Chippewa County, Minnesota,,,,,No Metro Area,,,,000,4
27,031,Cook County, Minnesota,,,,,No Metro Area,,,,000,4
27,033,Cottonwood County, Minnesota,,,,,No Metro Area,,,,000,4
27,043,Faribault County, Minnesota,,,,,No Metro Area,,,,000,4
27,051,Grant County, Minnesota,,,,,No Metro Area,,,,000,4
27,057,Hubbard County, Minnesota,,,,,No Metro Area,,,,000,4
27,063,Jackson County, Minnesota,,,,,No Metro Area,,,,000,4
27,067,Kandiyohi County, Minnesota,48820,"Willmar, MN",,,Micropolitan Statistical Area,48820,"Willmar, MN",42841.0,111,2
27,069,Kittson County, Minnesota,,,,,No Metro Area,,,,000,4
27,071,Koochiching County, Minnesota,,,,,No Metro Area,,,,000,4
27,073,Lac qui Parle County, Minnesota,,,,,No Metro Area,,,,000,4
27,075,Lake County, Minnesota,20260,"Duluth, MN-WI",,,Metropolitan Statistical Area,20260,"Duluth, MN-WI",289247.0,5,1
27,077,Lake of the Woods County, Minnesota,,,,,No Metro Area,,,,000,4
27,079,Le Sueur County, Minnesota,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",378,"Minneapolis-St. Paul, MN-WI",Metropolitan Statistical Area,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3573609.0,9,1
27,081,Lincoln County, Minnesota,,,,,No Metro Area,,,,000,4
27,083,Lyon County, Minnesota,32140,"Marshall, MN",,,Micropolitan Statistical Area,32140,"Marshall, MN",25758.0,111,2
27,085,McLeod County, Minnesota,26780,"Hutchinson, MN",378,"Minneapolis-St. Paul, MN-WI",Micropolitan Statistical Area,26780,"Hutchinson, MN",35832.0,111,2
27,087,Mahnomen County, Minnesota,,,,,No Metro Area,,,,000,4
27,089,Marshall County, Minnesota,,,,,No Metro Area,,,,000,4
27,091,Martin County, Minnesota,21860,"Fairmont, MN",,,Micropolitan Statistical Area,21860,"Fairmont, MN",19852.0,111,2
27,097,Morrison County, Minnesota,,,,,No Metro Area,,,,000,4
27,101,Murray County, Minnesota,,,,,No Metro Area,,,,000,4
27,105,Nobles County, Minnesota,49380,"Worthington, MN",,,Micropolitan Statistical Area,49380,"Worthington, MN",21734.0,111,2
27,107,Norman County, Minnesota,,,,,No Metro Area,,,,000,4
27,113,Pennington County, Minnesota,,,,,No Metro Area,,,,000,4
27,117,Pipestone County, Minnesota,,,,,No Metro Area,,,,000,4
27,119,Polk County, Minnesota,24220,"Grand Forks, ND-MN",,,Metropolitan Statistical Area,24220,"Grand Forks, ND-MN",101745.0,0,1
27,125,Red Lake County, Minnesota,,,,,No Metro Area,,,,000,4
27,129,Renville County, Minnesota,,,,,No Metro Area,,,,000,4
27,133,Rock County, Minnesota,,,,,No Metro Area,,,,000,4
27,135,Roseau County, Minnesota,,,,,No Metro Area,,,,000,4
27,143,Sibley County, Minnesota,,,,,No Metro Area,,,,000,4
27,149,Stevens County, Minnesota,,,,,No Metro Area,,,,000,4
27,151,Swift County, Minnesota,,,,,No Metro Area,,,,000,4
27,153,Todd County, Minnesota,,,,,No Metro Area,,,,000,4
27,159,Wadena County, Minnesota,,,,,No Metro Area,,,,000,4
27,161,Waseca County, Minnesota,,,,,No Metro Area,,,,000,4
27,165,Watonwan County, Minnesota,,,,,No Metro Area,,,,000,4
27,167,Wilkin County, Minnesota,47420,"Wahpeton, ND-MN",244,"Fargo-Wahpeton, ND-MN",Micropolitan Statistical Area,47420,"Wahpeton, ND-MN",22545.0,111,2
27,173,Yellow Medicine County, Minnesota,,,,,No Metro Area,,,,000,4
28,055,Issaquena County, Mississippi,,,,,No Metro Area,,,,000,4
28,125,Sharkey County, Mississippi,,,,,No Metro Area,,,,000,4
29,013,Bates County, Missouri,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",Metropolitan Statistical Area,28140,"Kansas City, MO-KS",2124518.0,9,1
29,063,DeKalb County, Missouri,41140,"St. Joseph, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",Metropolitan Statistical Area,41140,"St. Joseph, MO-KS",126173.0,1,1
29,087,Holt County, Missouri,,,,,No Metro Area,,,,000,4
29,103,Knox County, Missouri,,,,,No Metro Area,,,,000,4
29,153,Ozark County, Missouri,,,,,No Metro Area,,,,000,4
29,165,Platte County, Missouri,28140,"Kansas City, MO-KS",312,"Kansas City-Overland Park-Kansas City, MO-KS",Metropolitan Statistical Area,28140,"Kansas City, MO-KS",2124518.0,9,1
29,169,Pulaski County, Missouri,22780,"Fort Leonard Wood, MO",,,Micropolitan Statistical Area,22780,"Fort Leonard Wood, MO",52425.0,111,2
29,209,Stone County, Missouri,,,,,No Metro Area,,,,000,4
29,227,Worth County, Missouri,,,,,No Metro Area,,,,000,4
30,003,Big Horn County, Montana,,,,,No Metro Area,,,,000,4
30,005,Blaine County, Montana,,,,,No Metro Area,,,,000,4
30,007,Broadwater County, Montana,,,,,No Metro Area,,,,000,4
30,009,Carbon County, Montana,13740,"Billings, MT",,,Metropolitan Statistical Area,13740,"Billings, MT",179071.0,3,1
30,011,Carter County, Montana,,,,,No Metro Area,,,,000,4
30,015,Chouteau County, Montana,,,,,No Metro Area,,,,000,4
30,017,Custer County, Montana,,,,,No Metro Area,,,,000,4
30,019,Daniels County, Montana,,,,,No Metro Area,,,,000,4
30,021,Dawson County, Montana,,,,,No Metro Area,,,,000,4
30,023,Deer Lodge County, Montana,,,,,No Metro Area,,,,000,4
30,025,Fallon County, Montana,,,,,No Metro Area,,,,000,4
30,033,Garfield County, Montana,,,,,No Metro Area,,,,000,4
30,037,Golden Valley County, Montana,,,,,No Metro Area,,,,000,4
30,039,Granite County, Montana,,,,,No Metro Area,,,,000,4
30,041,Hill County, Montana,,,,,No Metro Area,,,,000,4
30,043,Jefferson County, Montana,25740,"Helena, MT",,,Micropolitan Statistical Area,25740,"Helena, MT",79722.0,111,2
30,045,Judith Basin County, Montana,,,,,No Metro Area,,,,000,4
30,051,Liberty County, Montana,,,,,No Metro Area,,,,000,4
30,055,McCone County, Montana,,,,,No Metro Area,,,,000,4
30,057,Madison County, Montana,,,,,No Metro Area,,,,000,4
30,059,Meagher County, Montana,,,,,No Metro Area,,,,000,4
30,065,Musselshell County, Montana,,,,,No Metro Area,,,,000,4
30,067,Park County, Montana,,,,,No Metro Area,,,,000,4
30,069,Petroleum County, Montana,,,,,No Metro Area,,,,000,4
30,071,Phillips County, Montana,,,,,No Metro Area,,,,000,4
30,073,Pondera County, Montana,,,,,No Metro Area,,,,000,4
30,075,Powder River County, Montana,,,,,No Metro Area,,,,000,4
30,077,Powell County, Montana,,,,,No Metro Area,,,,000,4
30,079,Prairie County, Montana,,,,,No Metro Area,,,,000,4
30,091,Sheridan County, Montana,,,,,No Metro Area,,,,000,4
30,093,Silver Bow County, Montana,15580,"Butte-Silver Bow, MT",,,Micropolitan Statistical Area,15580,"Butte-Silver Bow, MT",34770.0,111,2
30,095,Stillwater County, Montana,13740,"Billings, MT",,,Metropolitan Statistical Area,13740,"Billings, MT",179071.0,3,1
30,097,Sweet Grass County, Montana,,,,,No Metro Area,,,,000,4
30,099,Teton County, Montana,,,,,No Metro Area,,,,000,4
30,101,Toole County, Montana,,,,,No Metro Area,,,,000,4
30,103,Treasure County, Montana,,,,,No Metro Area,,,,000,4
30,105,Valley County, Montana,,,,,No Metro Area,,,,000,4
30,107,Wheatland County, Montana,,,,,No Metro Area,,,,000,4
30,109,Wibaux County, Montana,,,,,No Metro Area,,,,000,4
31,003,Antelope County, Nebraska,,,,,No Metro Area,,,,000,4
31,005,Arthur County, Nebraska,,,,,No Metro Area,,,,000,4
31,007,Banner County, Nebraska,42420,"Scottsbluff, NE",,,Micropolitan Statistical Area,42420,"Scottsbluff, NE",38015.0,111,2
31,009,Blaine County, Nebraska,,,,,No Metro Area,,,,000,4
31,011,Boone County, Nebraska,,,,,No Metro Area,,,,000,4
31,015,Boyd County, Nebraska,,,,,No Metro Area,,,,000,4
31,017,Brown County, Nebraska,,,,,No Metro Area,,,,000,4
31,021,Burt County, Nebraska,,,,,No Metro Area,,,,000,4
31,023,Butler County, Nebraska,,,,,No Metro Area,,,,000,4
31,027,Cedar County, Nebraska,,,,,No Metro Area,,,,000,4
31,029,Chase County, Nebraska,,,,,No Metro Area,,,,000,4
31,033,Cheyenne County, Nebraska,,,,,No Metro Area,,,,000,4
31,035,Clay County, Nebraska,,,,,No Metro Area,,,,000,4
31,041,Custer County, Nebraska,,,,,No Metro Area,,,,000,4
31,045,Dawes County, Nebraska,,,,,No Metro Area,,,,000,4
31,049,Deuel County, Nebraska,,,,,No Metro Area,,,,000,4
31,053,Dodge County, Nebraska,23340,"Fremont, NE",420,"Omaha-Council Bluffs-Fremont, NE-IA",Micropolitan Statistical Area,23340,"Fremont, NE",36665.0,111,2
31,057,Dundy County, Nebraska,,,,,No Metro Area,,,,000,4
31,059,Fillmore County, Nebraska,,,,,No Metro Area,,,,000,4
31,061,Franklin County, Nebraska,,,,,No Metro Area,,,,000,4
31,063,Frontier County, Nebraska,,,,,No Metro Area,,,,000,4
31,065,Furnas County, Nebraska,,,,,No Metro Area,,,,000,4
31,069,Garden County, Nebraska,,,,,No Metro Area,,,,000,4
31,071,Garfield County, Nebraska,,,,,No Metro Area,,,,000,4
31,073,Gosper County, Nebraska,30420,"Lexington, NE",,,Micropolitan Statistical Area,30420,"Lexington, NE",25746.0,111,2
31,075,Grant County, Nebraska,,,,,No Metro Area,,,,000,4
31,077,Greeley County, Nebraska,,,,,No Metro Area,,,,000,4
31,079,Hall County, Nebraska,24260,"Grand Island, NE",,,Metropolitan Statistical Area,24260,"Grand Island, NE",75480.0,0,1
31,081,Hamilton County, Nebraska,,,,,No Metro Area,,,,000,4
31,083,Harlan County, Nebraska,,,,,No Metro Area,,,,000,4
31,085,Hayes County, Nebraska,,,,,No Metro Area,,,,000,4
31,087,Hitchcock County, Nebraska,,,,,No Metro Area,,,,000,4
31,089,Holt County, Nebraska,,,,,No Metro Area,,,,000,4
31,091,Hooker County, Nebraska,,,,,No Metro Area,,,,000,4
31,093,Howard County, Nebraska,24260,"Grand Island, NE",,,Metropolitan Statistical Area,24260,"Grand Island, NE",75480.0,0,1
31,095,Jefferson County, Nebraska,,,,,No Metro Area,,,,000,4
31,097,Johnson County, Nebraska,,,,,No Metro Area,,,,000,4
31,099,Kearney County, Nebraska,28260,"Kearney, NE",,,Micropolitan Statistical Area,28260,"Kearney, NE",55738.0,111,2
31,101,Keith County, Nebraska,,,,,No Metro Area,,,,000,4
31,103,Keya Paha County, Nebraska,,,,,No Metro Area,,,,000,4
31,105,Kimball County, Nebraska,,,,,No Metro Area,,,,000,4
31,107,Knox County, Nebraska,,,,,No Metro Area,,,,000,4
31,113,Logan County, Nebraska,35820,"North Platte, NE",,,Micropolitan Statistical Area,35820,"North Platte, NE",36585.0,111,2
31,115,Loup County, Nebraska,,,,,No Metro Area,,,,000,4
31,117,McPherson County, Nebraska,35820,"North Platte, NE",,,Micropolitan Statistical Area,35820,"North Platte, NE",36585.0,111,2
31,121,Merrick County, Nebraska,24260,"Grand Island, NE",,,Metropolitan Statistical Area,24260,"Grand Island, NE",75480.0,0,1
31,123,Morrill County, Nebraska,,,,,No Metro Area,,,,000,4
31,125,Nance County, Nebraska,,,,,No Metro Area,,,,000,4
31,127,Nemaha County, Nebraska,,,,,No Metro Area,,,,000,4
31,129,Nuckolls County, Nebraska,,,,,No Metro Area,,,,000,4
31,131,Otoe County, Nebraska,,,,,No Metro Area,,,,000,4
31,133,Pawnee County, Nebraska,,,,,No Metro Area,,,,000,4
31,135,Perkins County, Nebraska,,,,,No Metro Area,,,,000,4
31,137,Phelps County, Nebraska,,,,,No Metro Area,,,,000,4
31,139,Pierce County, Nebraska,35740,"Norfolk, NE",,,Micropolitan Statistical Area,35740,"Norfolk, NE",48181.0,111,2
31,141,Platte County, Nebraska,18100,"Columbus, NE",,,Micropolitan Statistical Area,18100,"Columbus, NE",33174.0,111,2
31,143,Polk County, Nebraska,,,,,No Metro Area,,,,000,4
31,145,Red Willow County, Nebraska,,,,,No Metro Area,,,,000,4
31,147,Richardson County, Nebraska,,,,,No Metro Area,,,,000,4
31,149,Rock County, Nebraska,,,,,No Metro Area,,,,000,4
31,151,Saline County, Nebraska,,,,,No Metro Area,,,,000,4
31,155,Saunders County, Nebraska,36540,"Omaha-Council Bluffs, NE-IA",420,"Omaha-Council Bluffs-Fremont, NE-IA",Metropolitan Statistical Area,36540,"Omaha-Council Bluffs, NE-IA",931779.0,8,1
31,161,Sheridan County, Nebraska,,,,,No Metro Area,,,,000,4
31,163,Sherman County, Nebraska,,,,,No Metro Area,,,,000,4
31,165,Sioux County, Nebraska,42420,"Scottsbluff, NE",,,Micropolitan Statistical Area,42420,"Scottsbluff, NE",38015.0,111,2
31,167,Stanton County, Nebraska,35740,"Norfolk, NE",,,Micropolitan Statistical Area,35740,"Norfolk, NE",48181.0,111,2
31,171,Thomas County, Nebraska,,,,,No Metro Area,,,,000,4
31,175,Valley County, Nebraska,,,,,No Metro Area,,,,000,4
31,179,Wayne County, Nebraska,,,,,No Metro Area,,,,000,4
31,181,Webster County, Nebraska,,,,,No Metro Area,,,,000,4
32,005,Douglas County, Nevada,23820,"Gardnerville Ranchos, NV",456,"Reno-Carson City-Fernley, NV",Micropolitan Statistical Area,23820,"Gardnerville Ranchos, NV",48132.0,111,2
32,009,Esmeralda County, Nevada,,,,,No Metro Area,,,,000,4
32,011,Eureka County, Nevada,21220,"Elko, NV",,,Micropolitan Statistical Area,21220,"Elko, NV",54156.0,111,2
32,015,Lander County, Nevada,,,,,No Metro Area,,,,000,4
32,017,Lincoln County, Nevada,,,,,No Metro Area,,,,000,4
32,021,Mineral County, Nevada,,,,,No Metro Area,,,,000,4
32,027,Pershing County, Nevada,,,,,No Metro Area,,,,000,4
32,029,Storey County, Nevada,39900,"Reno, NV",456,"Reno-Carson City-Fernley, NV",Metropolitan Statistical Area,39900,"Reno, NV",460924.0,6,1
32,033,White Pine County, Nevada,,,,,No Metro Area,,,,000,4
34,009,Cape May County, New Jersey,36140,"Ocean City, NJ",428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Metropolitan Statistical Area,36140,"Ocean City, NJ",93086.0,0,1
34,019,Hunterdon County, New Jersey,35620,"New York-Newark-Jersey City, NY-NJ-PA",408,"New York-Newark, NY-NJ-CT-PA",Metropolitan Division,35084,"Newark, NJ-PA",2164575.0,9,3
34,027,Morris County, New Jersey,35620,"New York-Newark-Jersey City, NY-NJ-PA",408,"New York-Newark, NY-NJ-CT-PA",Metropolitan Division,35084,"Newark, NJ-PA",2164575.0,9,3
34,033,Salem County, New Jersey,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Metropolitan Division,48864,"Wilmington, DE-MD-NJ",721707.0,7,3
34,037,Sussex County, New Jersey,35620,"New York-Newark-Jersey City, NY-NJ-PA",408,"New York-Newark, NY-NJ-CT-PA",Metropolitan Division,35084,"Newark, NJ-PA",2164575.0,9,3
34,041,Warren County, New Jersey,10900,"Allentown-Bethlehem-Easton, PA-NJ",,,Metropolitan Statistical Area,10900,"Allentown-Bethlehem-Easton, PA-NJ",837610.0,7,1
35,011,De Baca County, New Mexico,,,,,No Metro Area,,,,000,4
35,021,Harding County, New Mexico,,,,,No Metro Area,,,,000,4
36,035,Fulton County, New York,24100,"Gloversville, NY",104,"Albany-Schenectady, NY",Micropolitan Statistical Area,24100,"Gloversville, NY",53646.0,111,2
36,041,Hamilton County, New York,,,,,No Metro Area,,,,000,4
36,057,Montgomery County, New York,11220,"Amsterdam, NY",104,"Albany-Schenectady, NY",Micropolitan Statistical Area,11220,"Amsterdam, NY",49302.0,111,2
37,003,Alexander County, North Carolina,25860,"Hickory-Lenoir-Morganton, NC",,,Metropolitan Statistical Area,25860,"Hickory-Lenoir-Morganton, NC",366678.0,5,1
37,009,Ashe County, North Carolina,,,,,No Metro Area,,,,000,4
37,027,Caldwell County, North Carolina,25860,"Hickory-Lenoir-Morganton, NC",,,Metropolitan Statistical Area,25860,"Hickory-Lenoir-Morganton, NC",366678.0,5,1
37,041,Chowan County, North Carolina,,,,,No Metro Area,,,,000,4
37,043,Clay County, North Carolina,,,,,No Metro Area,,,,000,4
37,059,Davie County, North Carolina,49180,"Winston-Salem, NC",268,"Greensboro--Winston-Salem--High Point, NC",Metropolitan Statistical Area,49180,"Winston-Salem, NC",666216.0,7,1
37,075,Graham County, North Carolina,,,,,No Metro Area,,,,000,4
37,095,Hyde County, North Carolina,,,,,No Metro Area,,,,000,4
37,115,Madison County, North Carolina,11700,"Asheville, NC",120,"Asheville-Marion-Brevard, NC",Metropolitan Statistical Area,11700,"Asheville, NC",454351.0,6,1
37,139,Pasquotank County, North Carolina,21020,"Elizabeth City, NC",545,"Virginia Beach-Norfolk, VA-NC",Micropolitan Statistical Area,21020,"Elizabeth City, NC",52944.0,111,2
38,001,Adams County, North Dakota,,,,,No Metro Area,,,,000,4
