"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"310M500US32180","Marshall, MO Micro Area","22976","*****","20635","*****","18442","21","1100","172","57","44","187","58","244","35","23","21","582","196","2","7","580","196","2341","*****","1409","336","50","77","0","21","0","21","0","21","789","348","93","90","53","73","40","46"
"310M500US32260","Marshalltown, IA Micro Area","39964","*****","31193","*****","28335","21","477","91","43","52","1467","89","15","24","6","8","850","122","9","12","841","121","8771","*****","5968","644","25","39","62","74","7","10","0","21","2646","621","63","57","35","41","28","42"
"310M500US32280","Martin, TN Micro Area","33510","*****","32645","*****","29078","62","2831","146","141","49","84","51","21","23","61","61","429","142","7","12","422","144","865","*****","573","118","0","26","7","12","0","26","0","26","230","125","55","36","47","38","8","13"
"310M500US32300","Martinsville, VA Micro Area","64160","*****","60610","*****","41485","143","17109","338","76","67","453","56","15","24","128","143","1344","345","22","33","1322","346","3550","*****","1922","537","374","214","0","29","0","29","0","29","1156","484","98","122","98","122","0","29"
"310M500US32340","Maryville, MO Micro Area","22359","*****","21973","*****","20702","4","617","67","48","34","306","77","28","43","0","21","272","96","10","11","262","97","386","*****","244","73","0","21","1","2","0","21","0","21","88","57","53","31","41","32","12","13"
"310M500US32380","Mason City, IA Micro Area","50279","*****","47971","*****","45823","23","858","134","127","59","516","71","52","60","15","23","580","168","0","23","580","168","2308","*****","1649","175","10","9","92","98","0","23","0","23","254","113","303","148","101","62","202","135"
"310M500US32420","Mayagüez, PR Metro Area","99545","*****","684","248","462","186","73","64","0","33","34","33","2","10","104","123","9","14","0","33","9","14","98861","248","28106","1452","2979","493","125","203","5","7","0","33","65641","1668","2005","573","1015","311","990","418"
"310M500US32460","Mayfield, KY Micro Area","37248","*****","34757","*****","32232","5","1521","185","52","45","169","31","111","101","3","5","669","177","0","24","669","177","2491","*****","1134","337","141","171","0","24","0","24","0","24","910","408","306","224","243","210","63","63"
"310M500US32500","Maysville, KY Micro Area","17112","*****","16784","*****","15223","18","1082","118","8","13","155","17","7","11","0","18","309","119","8","14","301","118","328","*****","282","89","0","18","0","18","0","18","0","18","46","89","0","18","0","18","0","18"
"310M500US32540","McAlester, OK Micro Area","44146","*****","41910","*****","30662","23","1241","134","2624","266","153","34","49","8","21","23","7160","286","4","5","7156","286","2236","*****","1527","159","20","30","20","17","0","21","22","30","299","133","348","105","52","33","296","102"
"310M500US32580","McAllen-Edinburg-Mission, TX Metro Area","855176","*****","66894","*****","52492","995","3612","213","532","114","8043","258","73","62","1115","998","1027","315","158","217","869","274","788282","*****","685247","5054","1057","359","972","393","327","222","23","42","87268","4454","13388","1885","10932","1880","2456","618"
"310M500US32620","McComb, MS Micro Area","39532","*****","38904","*****","17150","27","21357","100","198","19","125","93","0","27","0","27","74","64","0","27","74","64","628","*****","165","117","99","147","0","27","0","27","0","27","169","138","195","181","37","64","158","213"
"310M500US32660","McMinnville, TN Micro Area","40702","*****","37005","*****","34697","29","838","180","129","89","283","50","95","128","18","29","945","192","0","26","945","192","3697","*****","2524","381","24","35","0","26","0","26","0","26","991","354","158","113","127","96","31","48"
"310M500US32700","McPherson, KS Micro Area","28567","*****","27362","*****","26163","33","309","64","142","74","193","92","0","19","22","33","533","143","0","19","533","143","1205","*****","1111","53","22","29","30","28","0","19","3","6","8","14","31","27","22","22","9","13"
"310M500US32740","Meadville, PA Micro Area","85665","*****","84546","*****","81208","39","1342","186","33","18","462","82","21","26","62","39","1418","207","43","39","1375","210","1119","*****","587","93","42","39","0","24","23","26","2","4","186","68","279","66","170","85","109","49"
"310M500US32780","Medford, OR Metro Area","216574","*****","188796","*****","175058","308","1462","277","2294","470","2755","265","727","138","328","274","6172","651","113","99","6059","638","27778","*****","22694","865","24","29","446","243","82","87","0","29","2740","675","1792","528","396","169","1396","477"
"310M500US32820","Memphis, TN-MS-AR Metro Area","1339623","*****","1265018","90","581391","576","627814","1670","1870","376","28214","712","300","86","2376","684","23053","1991","581","286","22472","1917","74605","90","39510","1969","2704","587","779","360","243","164","47","61","28551","2108","2771","558","1436","403","1335","388"
"310M500US32860","Menomonie, WI Micro Area","44759","*****","43911","*****","41508","25","278","46","93","40","1165","145","34","47","23","25","810","155","78","109","732","117","848","*****","573","93","14","13","15","14","58","59","0","18","117","66","71","35","30","25","41","26"
"310M500US32900","Merced, CA Metro Area","271382","*****","109568","*****","75037","140","7812","432","931","203","19650","528","607","183","226","127","5305","748","193","118","5112","727","161814","*****","74397","3097","833","407","1570","501","699","296","47","44","78509","3108","5759","997","3930","748","1829","577"
"310M500US32940","Meridian, MS Micro Area","101992","*****","100109","129","53408","31","44997","226","509","67","512","136","0","30","71","48","612","231","17","20","595","228","1883","129","1396","255","62","40","16","20","0","30","35","55","331","189","43","39","31","32","12","15"
"310M500US33020","Mexico, MO Micro Area","25644","*****","24847","*****","22223","247","1464","173","59","42","33","27","24","19","14","22","1030","301","177","245","853","176","797","*****","566","116","0","21","32","46","0","21","0","21","149","90","50","62","0","21","50","62"
"310M500US33060","Miami, OK Micro Area","31454","*****","29656","*****","20449","7","340","33","5578","173","228","26","215","49","12","9","2834","172","5","5","2829","170","1798","*****","799","97","11","14","119","38","4","6","0","21","661","91","204","55","114","45","90","33"
"310M500US33100","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","6090660","*****","3339506","*****","1854253","1661","1224002","2935","6777","569","147366","1363","1903","274","24187","2201","81018","3093","8566","1109","72452","2840","2751154","*****","2421752","8422","69681","3821","6484","1637","4197","672","641","242","186428","7096","61971","3396","24531","2037","37440","3018"
"310M500US33140","Michigan City-La Porte, IN Metro Area","110154","*****","102885","*****","87323","50","12027","448","314","107","627","148","5","7","93","80","2496","519","61","42","2435","515","7269","*****","3937","422","142","63","39","45","12","22","19","24","2019","400","1101","311","550","232","551","214"
"310M500US33180","Middlesborough, KY Micro Area","26791","*****","26506","*****","25249","21","739","184","60","70","45","56","0","21","36","59","377","153","0","21","377","153","285","*****","282","7","3","7","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"310M500US33220","Midland, MI Metro Area","83355","*****","81066","*****","76250","59","1110","139","326","109","1916","148","38","22","129","88","1297","239","23","37","1274","235","2289","*****","1409","223","57","61","32","41","0","24","21","28","413","129","357","176","272","173","85","72"
"310M500US33260","Midland, TX Metro Area","173816","*****","96052","206","79407","249","10504","400","560","196","3223","284","79","59","130","114","2149","431","31","38","2118","435","77764","206","63252","1729","744","403","523","354","137","127","8","14","11038","1757","2062","676","1141","465","921","410"
"310M500US33300","Milledgeville, GA Micro Area","53626","*****","52465","74","25701","46","25222","250","106","98","822","80","12","22","30","39","572","224","9","20","563","223","1161","74","624","194","115","104","0","31","0","31","0","31","224","130","198","151","167","153","31","39"
"310M500US33340","Milwaukee-Waukesha, WI Metro Area","1575223","*****","1406715","*****","1048336","702","256974","1435","5607","469","58411","772","474","120","2769","777","34144","1624","1179","324","32965","1549","168508","*****","94389","2471","3635","737","1295","290","470","149","128","74","57196","2303","11395","1015","5880","772","5515","821"
"310M500US33380","Minden, LA Micro Area","39242","*****","38481","*****","24312","27","13331","177","146","63","106","65","51","56","11","26","524","158","0","27","524","158","761","*****","681","66","15","27","18","34","0","27","0","27","14","25","33","31","33","31","0","27"
"310M500US33420","Mineral Wells, TX Micro Area","28540","*****","22866","*****","21419","31","715","92","159","113","226","59","29","29","30","31","288","131","0","25","288","131","5674","*****","4714","431","0","25","39","42","0","25","0","25","764","427","157","96","126","80","31","41"
"310M500US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","3573609","*****","3364291","*****","2699983","789","300039","2361","17310","791","234330","1728","993","206","6810","992","104826","3090","2860","577","101966","3049","209318","*****","111471","2762","5482","950","3660","657","1365","388","142","66","70454","2790","16744","1463","8175","1105","8569","860"
"310M500US33500","Minot, ND Micro Area","77132","*****","72591","77","64768","180","2614","334","1477","214","1188","215","84","24","119","161","2341","503","8","7","2333","504","4541","77","2871","329","66","77","28","37","34","38","0","22","933","343","609","232","187","98","422","206"
"310M500US33540","Missoula, MT Metro Area","117309","*****","113468","*****","104688","101","708","167","2230","372","2143","214","79","83","73","76","3547","463","117","94","3430","447","3841","*****","2729","261","43","68","125","93","31","42","0","24","379","164","534","211","228","135","306","171"
"310M500US33580","Mitchell, SD Micro Area","23270","*****","22650","18","21384","67","273","238","388","203","145","49","0","18","44","66","416","232","0","18","416","232","620","18","400","179","0","18","5","5","0","18","0","18","215","180","0","18","0","18","0","18"
"310M500US33620","Moberly, MO Micro Area","24878","*****","24355","*****","22013","85","1436","135","178","52","158","66","6","14","91","85","473","149","0","21","473","149","523","*****","375","84","27","29","0","21","0","21","0","21","17","26","104","59","64","49","40","52"
"310M500US33660","Mobile, AL Metro Area","430655","*****","418396","223","246342","282","151080","722","4349","418","7879","510","47","37","1519","578","7180","910","184","124","6996","901","12259","223","7345","800","864","521","64","54","91","86","0","28","3038","668","857","349","398","203","459","261"
"310M500US33700","Modesto, CA Metro Area","543194","*****","291935","*****","227369","248","15311","489","2481","440","29284","860","3625","307","747","308","13118","1147","769","297","12349","1032","251259","*****","188542","3343","1236","419","1937","463","723","223","336","161","49039","3004","9446","1026","5472","834","3974","737"
"310M500US33740","Monroe, LA Metro Area","203457","*****","198816","127","117981","452","76140","463","337","145","1720","127","6","12","492","452","2140","460","52","45","2088","458","4641","127","2553","415","195","135","0","30","0","30","68","95","1513","439","312","131","238","104","74","79"
"310M500US33780","Monroe, MI Metro Area","149727","*****","144368","*****","136707","149","3514","314","361","140","862","125","8","13","194","147","2722","354","24","31","2698","352","5359","*****","4383","270","54","46","11","16","2","3","3","4","462","184","444","174","158","130","286","146"
"310M500US33860","Montgomery, AL Metro Area","373544","*****","361547","38","180101","224","166402","580","687","149","7374","375","54","51","487","277","6442","667","345","185","6097","688","11997","38","7292","684","515","199","148","95","21","28","25","32","3584","619","412","183","223","111","189","121"
"310M500US33940","Montrose, CO Micro Area","46482","*****","37789","72","36294","116","131","74","341","128","379","68","115","101","30","33","499","153","11","18","488","148","8693","72","7644","344","47","45","65","44","42","72","21","35","668","278","206","133","75","71","131","106"
"310M500US33980","Morehead City, NC Micro Area","69070","*****","66104","*****","59661","50","3667","209","206","80","808","105","40","49","91","68","1631","229","14","15","1617","230","2966","*****","2433","205","18","22","21","38","0","29","0","29","231","113","263","165","88","83","175","152"
"310M500US34020","Morgan City, LA Micro Area","50968","*****","47383","*****","28581","29","15432","357","787","118","734","78","11","11","42","44","1796","388","0","30","1796","388","3585","*****","1435","422","99","96","49","78","0","30","0","30","1607","454","395","246","37","58","358","259"
"310M500US34060","Morgantown, WV Metro Area","139157","*****","136062","356","123253","603","5456","371","320","225","3724","204","8","9","409","331","2892","370","54","48","2838","365","3095","356","2188","387","42","63","0","28","5","11","0","28","522","197","338","150","163","93","175","113"
"310M500US34100","Morristown, TN Metro Area","140912","*****","130704","*****","123460","128","3397","350","330","130","954","163","200","221","36","41","2327","406","129","127","2198","370","10208","*****","6921","628","581","359","11","18","17","22","6","10","2071","659","601","321","556","316","45","43"
"310M500US34140","Moscow, ID Micro Area","39505","*****","37779","*****","35040","34","458","85","409","73","894","205","20","24","27","25","931","228","20","24","911","226","1726","*****","1285","165","4","7","122","96","21","31","0","25","185","102","109","87","33","34","76","84"
"310M500US34180","Moses Lake, WA Micro Area","95502","*****","55802","*****","51547","46","806","245","827","230","852","151","28","33","22","28","1720","317","34","37","1686","321","39700","*****","14214","1659","4","6","319","225","94","94","8","15","22747","1603","2314","720","1822","677","492","303"
"310M500US34220","Moultrie, GA Micro Area","45486","*****","36749","*****","25418","36","10535","75","201","37","378","48","5","13","16","18","196","113","16","26","180","114","8737","*****","3611","811","87","76","290","260","2","4","0","28","4216","765","531","337","283","215","248","252"
